SiPM 18002  (-240.97,163.33,-22.8)
SiPM 18003  (-240.97,178.88,-22.8)
SiPM 18004  (-240.97,194.43,-22.8)
SiPM 18005  (-240.97,209.98,-22.8)
SiPM 18006  (-240.97,225.53,-22.8)
SiPM 18007  (-240.97,241.08,-22.8)
SiPM 18008  (-225.42,132.23,-22.8)
SiPM 18009  (-225.42,147.78,-22.8)
SiPM 18010  (-225.42,163.33,-22.8)
SiPM 18011  (-225.42,178.88,-22.8)
SiPM 18012  (-225.42,194.43,-22.8)
SiPM 18013  (-225.42,209.98,-22.8)
SiPM 18014  (-225.42,225.53,-22.8)
SiPM 18015  (-225.42,241.08,-22.8)
SiPM 18016  (-209.87,132.23,-22.8)
SiPM 18017  (-209.87,147.78,-22.8)
SiPM 18018  (-209.87,163.33,-22.8)
SiPM 18019  (-209.87,178.88,-22.8)
SiPM 18020  (-209.87,194.43,-22.8)
SiPM 18021  (-209.87,209.98,-22.8)
SiPM 18022  (-209.87,225.53,-22.8)
SiPM 18023  (-209.87,241.08,-22.8)
SiPM 18024  (-194.32,132.23,-22.8)
SiPM 18025  (-194.32,147.78,-22.8)
SiPM 18026  (-194.32,163.33,-22.8)
SiPM 18027  (-194.32,178.88,-22.8)
SiPM 18028  (-194.32,194.43,-22.8)
SiPM 18029  (-194.32,209.98,-22.8)
SiPM 18030  (-194.32,225.53,-22.8)
SiPM 18031  (-194.32,241.08,-22.8)
SiPM 18032  (-178.77,132.23,-22.8)
SiPM 18033  (-178.77,147.78,-22.8)
SiPM 18034  (-178.77,163.33,-22.8)
SiPM 18035  (-178.77,178.88,-22.8)
SiPM 18036  (-178.77,194.43,-22.8)
SiPM 18037  (-178.77,209.98,-22.8)
SiPM 18038  (-178.77,225.53,-22.8)
SiPM 18039  (-178.77,241.08,-22.8)
SiPM 18040  (-163.22,132.23,-22.8)
SiPM 18041  (-163.22,147.78,-22.8)
SiPM 18042  (-163.22,163.33,-22.8)
SiPM 18043  (-163.22,178.88,-22.8)
SiPM 18044  (-163.22,194.43,-22.8)
SiPM 18045  (-163.22,209.98,-22.8)
SiPM 18046  (-163.22,225.53,-22.8)
SiPM 18047  (-163.22,241.08,-22.8)
SiPM 18048  (-147.67,132.23,-22.8)
SiPM 18049  (-147.67,147.78,-22.8)
SiPM 18050  (-147.67,163.33,-22.8)
SiPM 18051  (-147.67,178.88,-22.8)
SiPM 18052  (-147.67,194.43,-22.8)
SiPM 18053  (-147.67,209.98,-22.8)
SiPM 18054  (-147.67,225.53,-22.8)
SiPM 18055  (-147.67,241.08,-22.8)
SiPM 18056  (-132.12,132.23,-22.8)
SiPM 18057  (-132.12,147.78,-22.8)
SiPM 18058  (-132.12,163.33,-22.8)
SiPM 18059  (-132.12,178.88,-22.8)
SiPM 18060  (-132.12,194.43,-22.8)
SiPM 18061  (-132.12,209.98,-22.8)
SiPM 18062  (-132.12,225.53,-22.8)
SiPM 18063  (-132.12,241.08,-22.8)
SiPM 19000  (-240.97,256.63,-22.8)
SiPM 19001  (-240.97,272.18,-22.8)
SiPM 19002  (-240.97,287.73,-22.8)
SiPM 19003  (-240.97,303.28,-22.8)
SiPM 19004  (-240.97,318.83,-22.8)
SiPM 19005  (-240.97,334.38,-22.8)
SiPM 19006  (-240.97,349.93,-22.8)
SiPM 19007  (-240.97,365.48,-22.8)
SiPM 19008  (-225.42,256.63,-22.8)
SiPM 19009  (-225.42,272.18,-22.8)
SiPM 19010  (-225.42,287.73,-22.8)
SiPM 19011  (-225.42,303.28,-22.8)
SiPM 19012  (-225.42,318.83,-22.8)
SiPM 19013  (-225.42,334.38,-22.8)
SiPM 19014  (-225.42,349.93,-22.8)
SiPM 19015  (-225.42,365.48,-22.8)
SiPM 19016  (-209.87,256.63,-22.8)
SiPM 19017  (-209.87,272.18,-22.8)
SiPM 19018  (-209.87,287.73,-22.8)
SiPM 19019  (-209.87,303.28,-22.8)
SiPM 19020  (-209.87,318.83,-22.8)
SiPM 19021  (-209.87,334.38,-22.8)
SiPM 19022  (-209.87,349.93,-22.8)
SiPM 19023  (-209.87,365.48,-22.8)
SiPM 19024  (-194.32,256.63,-22.8)
SiPM 19025  (-194.32,272.18,-22.8)
SiPM 19026  (-194.32,287.73,-22.8)
SiPM 19027  (-194.32,303.28,-22.8)
SiPM 19028  (-194.32,318.83,-22.8)
SiPM 19029  (-194.32,334.38,-22.8)
SiPM 19030  (-194.32,349.93,-22.8)
SiPM 19031  (-194.32,365.48,-22.8)
SiPM 19032  (-178.77,256.63,-22.8)
SiPM 19033  (-178.77,272.18,-22.8)
SiPM 19034  (-178.77,287.73,-22.8)
SiPM 19035  (-178.77,303.28,-22.8)
SiPM 19036  (-178.77,318.83,-22.8)
SiPM 19037  (-178.77,334.38,-22.8)
SiPM 19038  (-178.77,349.93,-22.8)
SiPM 19039  (-178.77,365.48,-22.8)
SiPM 19040  (-163.22,256.63,-22.8)
SiPM 19041  (-163.22,272.18,-22.8)
SiPM 19042  (-163.22,287.73,-22.8)
SiPM 19043  (-163.22,303.28,-22.8)
SiPM 19044  (-163.22,318.83,-22.8)
SiPM 19045  (-163.22,334.38,-22.8)
SiPM 19046  (-163.22,349.93,-22.8)
SiPM 19047  (-163.22,365.48,-22.8)
SiPM 19048  (-147.67,256.63,-22.8)
SiPM 19049  (-147.67,272.18,-22.8)
SiPM 19050  (-147.67,287.73,-22.8)
SiPM 19051  (-147.67,303.28,-22.8)
SiPM 19052  (-147.67,318.83,-22.8)
SiPM 19053  (-147.67,334.38,-22.8)
SiPM 19054  (-147.67,349.93,-22.8)
SiPM 19055  (-147.67,365.48,-22.8)
SiPM 19056  (-132.12,256.63,-22.8)
SiPM 19057  (-132.12,272.18,-22.8)
SiPM 19058  (-132.12,287.73,-22.8)
SiPM 19059  (-132.12,303.28,-22.8)
SiPM 19060  (-132.12,318.83,-22.8)
SiPM 19061  (-132.12,334.38,-22.8)
SiPM 19062  (-132.12,349.93,-22.8)
SiPM 19063  (-132.12,365.48,-22.8)
SiPM 20000  (-240.97,381.03,-22.8)
SiPM 20001  (-240.97,396.58,-22.8)
SiPM 20002  (-240.97,412.13,-22.8)
SiPM 20003  (-240.97,427.68,-22.8)
SiPM 20004  (-240.97,443.23,-22.8)
SiPM 20005  (-240.97,458.78,-22.8)
SiPM 20006  (-240.97,474.33,-22.8)
SiPM 20007  (-240.97,489.88,-22.8)
SiPM 20008  (-225.42,381.03,-22.8)
SiPM 20009  (-225.42,396.58,-22.8)
SiPM 20010  (-225.42,412.13,-22.8)
SiPM 20011  (-225.42,427.68,-22.8)
SiPM 20012  (-225.42,443.23,-22.8)
SiPM 20013  (-225.42,458.78,-22.8)
SiPM 20014  (-225.42,474.33,-22.8)
SiPM 20015  (-225.42,489.88,-22.8)
SiPM 20016  (-209.87,381.03,-22.8)
SiPM 20017  (-209.87,396.58,-22.8)
SiPM 20018  (-209.87,412.13,-22.8)
SiPM 20019  (-209.87,427.68,-22.8)
SiPM 20020  (-209.87,443.23,-22.8)
SiPM 20021  (-209.87,458.78,-22.8)
SiPM 20022  (-209.87,474.33,-22.8)
SiPM 20023  (-209.87,489.88,-22.8)
SiPM 20024  (-194.32,381.03,-22.8)
SiPM 20025  (-194.32,396.58,-22.8)
SiPM 20026  (-194.32,412.13,-22.8)
SiPM 20027  (-194.32,427.68,-22.8)
SiPM 20028  (-194.32,443.23,-22.8)
SiPM 20029  (-194.32,458.78,-22.8)
SiPM 20030  (-194.32,474.33,-22.8)
SiPM 20031  (-194.32,489.88,-22.8)
SiPM 20032  (-178.77,381.03,-22.8)
SiPM 20033  (-178.77,396.58,-22.8)
SiPM 20034  (-178.77,412.13,-22.8)
SiPM 20035  (-178.77,427.68,-22.8)
SiPM 20036  (-178.77,443.23,-22.8)
SiPM 20037  (-178.77,458.78,-22.8)
SiPM 20038  (-178.77,474.33,-22.8)
SiPM 20039  (-178.77,489.88,-22.8)
SiPM 20040  (-163.22,381.03,-22.8)
SiPM 20041  (-163.22,396.58,-22.8)
SiPM 20042  (-163.22,412.13,-22.8)
SiPM 20043  (-163.22,427.68,-22.8)
SiPM 20044  (-163.22,443.23,-22.8)
SiPM 20045  (-163.22,458.78,-22.8)
SiPM 20046  (-163.22,474.33,-22.8)
SiPM 20047  (-163.22,489.88,-22.8)
SiPM 20048  (-147.67,381.03,-22.8)
SiPM 20049  (-147.67,396.58,-22.8)
SiPM 20050  (-147.67,412.13,-22.8)
SiPM 20051  (-147.67,427.68,-22.8)
SiPM 20052  (-147.67,443.23,-22.8)
SiPM 20053  (-147.67,458.78,-22.8)
SiPM 20054  (-147.67,474.33,-22.8)
SiPM 20055  (-147.67,489.88,-22.8)
SiPM 20056  (-132.12,381.03,-22.8)
SiPM 20057  (-132.12,396.58,-22.8)
SiPM 20058  (-132.12,412.13,-22.8)
SiPM 20059  (-132.12,427.68,-22.8)
SiPM 20060  (-132.12,443.23,-22.8)
SiPM 20061  (-132.12,458.78,-22.8)
SiPM 20062  (-132.12,474.33,-22.8)
SiPM 20063  (-132.12,489.88,-22.8)
SiPM 21000  (-116.57,-489.77,-22.8)
SiPM 21001  (-116.57,-474.22,-22.8)
SiPM 21002  (-116.57,-458.67,-22.8)
SiPM 21003  (-116.57,-443.12,-22.8)
SiPM 21004  (-116.57,-427.57,-22.8)
SiPM 21005  (-116.57,-412.02,-22.8)
SiPM 21006  (-116.57,-396.47,-22.8)
SiPM 21007  (-116.57,-380.92,-22.8)
SiPM 21008  (-101.02,-489.77,-22.8)
SiPM 21009  (-101.02,-474.22,-22.8)
SiPM 21010  (-101.02,-458.67,-22.8)
SiPM 21011  (-101.02,-443.12,-22.8)
SiPM 21012  (-101.02,-427.57,-22.8)
SiPM 21013  (-101.02,-412.02,-22.8)
SiPM 21014  (-101.02,-396.47,-22.8)
SiPM 21015  (-101.02,-380.92,-22.8)
SiPM 21016  (-85.47,-489.77,-22.8)
SiPM 21017  (-85.47,-474.22,-22.8)
SiPM 21018  (-85.47,-458.67,-22.8)
SiPM 21019  (-85.47,-443.12,-22.8)
SiPM 21020  (-85.47,-427.57,-22.8)
SiPM 21021  (-85.47,-412.02,-22.8)
SiPM 21022  (-85.47,-396.47,-22.8)
SiPM 21023  (-85.47,-380.92,-22.8)
SiPM 21024  (-69.92,-489.77,-22.8)
SiPM 21025  (-69.92,-474.22,-22.8)
SiPM 21026  (-69.92,-458.67,-22.8)
SiPM 21027  (-69.92,-443.12,-22.8)
SiPM 21028  (-69.92,-427.57,-22.8)
SiPM 21029  (-69.92,-412.02,-22.8)
SiPM 21030  (-69.92,-396.47,-22.8)
SiPM 21031  (-69.92,-380.92,-22.8)
SiPM 21032  (-54.37,-489.77,-22.8)
SiPM 21033  (-54.37,-474.22,-22.8)
SiPM 21034  (-54.37,-458.67,-22.8)
SiPM 21035  (-54.37,-443.12,-22.8)
SiPM 21036  (-54.37,-427.57,-22.8)
SiPM 21037  (-54.37,-412.02,-22.8)
SiPM 21038  (-54.37,-396.47,-22.8)
SiPM 21039  (-54.37,-380.92,-22.8)
SiPM 21040  (-38.82,-489.77,-22.8)
SiPM 21041  (-38.82,-474.22,-22.8)
SiPM 21042  (-38.82,-458.67,-22.8)
SiPM 21043  (-38.82,-443.12,-22.8)
SiPM 21044  (-38.82,-427.57,-22.8)
SiPM 21045  (-38.82,-412.02,-22.8)
SiPM 21046  (-38.82,-396.47,-22.8)
SiPM 21047  (-38.82,-380.92,-22.8)
SiPM 21048  (-23.27,-489.77,-22.8)
SiPM 21049  (-23.27,-474.22,-22.8)
SiPM 21050  (-23.27,-458.67,-22.8)
SiPM 21051  (-23.27,-443.12,-22.8)
SiPM 21052  (-23.27,-427.57,-22.8)
SiPM 21053  (-23.27,-412.02,-22.8)
SiPM 21054  (-23.27,-396.47,-22.8)
SiPM 21055  (-23.27,-380.92,-22.8)
SiPM 21056  (-7.72,-489.77,-22.8)
SiPM 21057  (-7.72,-474.22,-22.8)
SiPM 21058  (-7.72,-458.67,-22.8)
SiPM 21059  (-7.72,-443.12,-22.8)
SiPM 21060  (-7.72,-427.57,-22.8)
SiPM 21061  (-7.72,-412.02,-22.8)
SiPM 21062  (-7.72,-396.47,-22.8)
SiPM 21063  (-7.72,-380.92,-22.8)
SiPM 22000  (-116.57,-365.37,-22.8)
SiPM 22001  (-116.57,-349.82,-22.8)
SiPM 22002  (-116.57,-334.27,-22.8)
SiPM 22003  (-116.57,-318.72,-22.8)
SiPM 22004  (-116.57,-303.17,-22.8)
SiPM 22005  (-116.57,-287.62,-22.8)
SiPM 22006  (-116.57,-272.07,-22.8)
SiPM 22007  (-116.57,-256.52,-22.8)
SiPM 22008  (-101.02,-365.37,-22.8)
SiPM 22009  (-101.02,-349.82,-22.8)
SiPM 22010  (-101.02,-334.27,-22.8)
SiPM 22011  (-101.02,-318.72,-22.8)
SiPM 22012  (-101.02,-303.17,-22.8)
SiPM 22013  (-101.02,-287.62,-22.8)
SiPM 22014  (-101.02,-272.07,-22.8)
SiPM 22015  (-101.02,-256.52,-22.8)
SiPM 22016  (-85.47,-365.37,-22.8)
SiPM 22017  (-85.47,-349.82,-22.8)
SiPM 22018  (-85.47,-334.27,-22.8)
SiPM 22019  (-85.47,-318.72,-22.8)
SiPM 22020  (-85.47,-303.17,-22.8)
SiPM 22021  (-85.47,-287.62,-22.8)
SiPM 22022  (-85.47,-272.07,-22.8)
SiPM 22023  (-85.47,-256.52,-22.8)
SiPM 22024  (-69.92,-365.37,-22.8)
SiPM 22025  (-69.92,-349.82,-22.8)
SiPM 22026  (-69.92,-334.27,-22.8)
SiPM 22027  (-69.92,-318.72,-22.8)
SiPM 22028  (-69.92,-303.17,-22.8)
SiPM 22029  (-69.92,-287.62,-22.8)
SiPM 22030  (-69.92,-272.07,-22.8)
SiPM 22031  (-69.92,-256.52,-22.8)
SiPM 22032  (-54.37,-365.37,-22.8)
SiPM 22033  (-54.37,-349.82,-22.8)
SiPM 22034  (-54.37,-334.27,-22.8)
SiPM 22035  (-54.37,-318.72,-22.8)
SiPM 22036  (-54.37,-303.17,-22.8)
SiPM 22037  (-54.37,-287.62,-22.8)
SiPM 22038  (-54.37,-272.07,-22.8)
SiPM 22039  (-54.37,-256.52,-22.8)
SiPM 22040  (-38.82,-365.37,-22.8)
SiPM 22041  (-38.82,-349.82,-22.8)
SiPM 22042  (-38.82,-334.27,-22.8)
SiPM 22043  (-38.82,-318.72,-22.8)
SiPM 22044  (-38.82,-303.17,-22.8)
SiPM 22045  (-38.82,-287.62,-22.8)
SiPM 22046  (-38.82,-272.07,-22.8)
SiPM 22047  (-38.82,-256.52,-22.8)
SiPM 22048  (-23.27,-365.37,-22.8)
SiPM 22049  (-23.27,-349.82,-22.8)
SiPM 22050  (-23.27,-334.27,-22.8)
SiPM 22051  (-23.27,-318.72,-22.8)
SiPM 22052  (-23.27,-303.17,-22.8)
SiPM 22053  (-23.27,-287.62,-22.8)
SiPM 22054  (-23.27,-272.07,-22.8)
SiPM 22055  (-23.27,-256.52,-22.8)
SiPM 22056  (-7.72,-365.37,-22.8)
SiPM 22057  (-7.72,-349.82,-22.8)
SiPM 22058  (-7.72,-334.27,-22.8)
SiPM 22059  (-7.72,-318.72,-22.8)
SiPM 22060  (-7.72,-303.17,-22.8)
SiPM 22061  (-7.72,-287.62,-22.8)
SiPM 22062  (-7.72,-272.07,-22.8)
SiPM 22063  (-7.72,-256.52,-22.8)
SiPM 23000  (-116.57,-240.97,-22.8)
SiPM 23001  (-116.57,-225.42,-22.8)
SiPM 23002  (-116.57,-209.87,-22.8)
SiPM 23003  (-116.57,-194.32,-22.8)
SiPM 23004  (-116.57,-178.77,-22.8)
SiPM 23005  (-116.57,-163.22,-22.8)
SiPM 23006  (-116.57,-147.67,-22.8)
SiPM 23007  (-116.57,-132.12,-22.8)
SiPM 23008  (-101.02,-240.97,-22.8)
SiPM 23009  (-101.02,-225.42,-22.8)
SiPM 23010  (-101.02,-209.87,-22.8)
SiPM 23011  (-101.02,-194.32,-22.8)
SiPM 23012  (-101.02,-178.77,-22.8)
SiPM 23013  (-101.02,-163.22,-22.8)
SiPM 23014  (-101.02,-147.67,-22.8)
SiPM 23015  (-101.02,-132.12,-22.8)
SiPM 23016  (-85.47,-240.97,-22.8)
SiPM 23017  (-85.47,-225.42,-22.8)
SiPM 23018  (-85.47,-209.87,-22.8)
SiPM 23019  (-85.47,-194.32,-22.8)
SiPM 23020  (-85.47,-178.77,-22.8)
SiPM 23021  (-85.47,-163.22,-22.8)
SiPM 23022  (-85.47,-147.67,-22.8)
SiPM 23023  (-85.47,-132.12,-22.8)
SiPM 23024  (-69.92,-240.97,-22.8)
SiPM 23025  (-69.92,-225.42,-22.8)
SiPM 23026  (-69.92,-209.87,-22.8)
SiPM 23027  (-69.92,-194.32,-22.8)
SiPM 23028  (-69.92,-178.77,-22.8)
SiPM 23029  (-69.92,-163.22,-22.8)
SiPM 23030  (-69.92,-147.67,-22.8)
SiPM 23031  (-69.92,-132.12,-22.8)
SiPM 23032  (-54.37,-240.97,-22.8)
SiPM 23033  (-54.37,-225.42,-22.8)
SiPM 23034  (-54.37,-209.87,-22.8)
SiPM 23035  (-54.37,-194.32,-22.8)
SiPM 23036  (-54.37,-178.77,-22.8)
SiPM 23037  (-54.37,-163.22,-22.8)
SiPM 23038  (-54.37,-147.67,-22.8)
SiPM 23039  (-54.37,-132.12,-22.8)
SiPM 23040  (-38.82,-240.97,-22.8)
SiPM 23041  (-38.82,-225.42,-22.8)
SiPM 23042  (-38.82,-209.87,-22.8)
SiPM 23043  (-38.82,-194.32,-22.8)
SiPM 23044  (-38.82,-178.77,-22.8)
SiPM 23045  (-38.82,-163.22,-22.8)
SiPM 23046  (-38.82,-147.67,-22.8)
SiPM 23047  (-38.82,-132.12,-22.8)
SiPM 23048  (-23.27,-240.97,-22.8)
SiPM 23049  (-23.27,-225.42,-22.8)
SiPM 23050  (-23.27,-209.87,-22.8)
SiPM 23051  (-23.27,-194.32,-22.8)
SiPM 23052  (-23.27,-178.77,-22.8)
SiPM 23053  (-23.27,-163.22,-22.8)
SiPM 23054  (-23.27,-147.67,-22.8)
SiPM 23055  (-23.27,-132.12,-22.8)
SiPM 23056  (-7.72,-240.97,-22.8)
SiPM 23057  (-7.72,-225.42,-22.8)
SiPM 23058  (-7.72,-209.87,-22.8)
SiPM 23059  (-7.72,-194.32,-22.8)
SiPM 23060  (-7.72,-178.77,-22.8)
SiPM 23061  (-7.72,-163.22,-22.8)
SiPM 23062  (-7.72,-147.67,-22.8)
SiPM 23063  (-7.72,-132.12,-22.8)
SiPM 24000  (-116.57,-116.57,-22.8)
SiPM 24001  (-116.57,-101.02,-22.8)
SiPM 24002  (-116.57,-85.47,-22.8)
SiPM 24003  (-116.57,-69.92,-22.8)
SiPM 24004  (-116.57,-54.37,-22.8)
SiPM 24005  (-116.57,-38.82,-22.8)
SiPM 24006  (-116.57,-23.27,-22.8)
SiPM 24007  (-116.57,-7.72,-22.8)
SiPM 24008  (-101.02,-116.57,-22.8)
SiPM 24009  (-101.02,-101.02,-22.8)
SiPM 24010  (-101.02,-85.47,-22.8)
SiPM 24011  (-101.02,-69.92,-22.8)
SiPM 24012  (-101.02,-54.37,-22.8)
SiPM 24013  (-101.02,-38.82,-22.8)
SiPM 24014  (-101.02,-23.27,-22.8)
SiPM 24015  (-101.02,-7.72,-22.8)
SiPM 24016  (-85.47,-116.57,-22.8)
SiPM 24017  (-85.47,-101.02,-22.8)
SiPM 24018  (-85.47,-85.47,-22.8)
SiPM 24019  (-85.47,-69.92,-22.8)
SiPM 24020  (-85.47,-54.37,-22.8)
SiPM 24021  (-85.47,-38.82,-22.8)
SiPM 24022  (-85.47,-23.27,-22.8)
SiPM 24023  (-85.47,-7.72,-22.8)
SiPM 24024  (-69.92,-116.57,-22.8)
SiPM 24025  (-69.92,-101.02,-22.8)
SiPM 24026  (-69.92,-85.47,-22.8)
SiPM 24027  (-69.92,-69.92,-22.8)
SiPM 24028  (-69.92,-54.37,-22.8)
SiPM 24029  (-69.92,-38.82,-22.8)
SiPM 24030  (-69.92,-23.27,-22.8)
SiPM 24031  (-69.92,-7.72,-22.8)
SiPM 24032  (-54.37,-116.57,-22.8)
SiPM 24033  (-54.37,-101.02,-22.8)
SiPM 24034  (-54.37,-85.47,-22.8)
SiPM 24035  (-54.37,-69.92,-22.8)
SiPM 24036  (-54.37,-54.37,-22.8)
SiPM 24037  (-54.37,-38.82,-22.8)
SiPM 24038  (-54.37,-23.27,-22.8)
SiPM 24039  (-54.37,-7.72,-22.8)
SiPM 24040  (-38.82,-116.57,-22.8)
SiPM 24041  (-38.82,-101.02,-22.8)
SiPM 24042  (-38.82,-85.47,-22.8)
SiPM 24043  (-38.82,-69.92,-22.8)
SiPM 24044  (-38.82,-54.37,-22.8)
SiPM 24045  (-38.82,-38.82,-22.8)
SiPM 24046  (-38.82,-23.27,-22.8)
SiPM 24047  (-38.82,-7.72,-22.8)
SiPM 24048  (-23.27,-116.57,-22.8)
SiPM 24049  (-23.27,-101.02,-22.8)
SiPM 24050  (-23.27,-85.47,-22.8)
SiPM 24051  (-23.27,-69.92,-22.8)
SiPM 24052  (-23.27,-54.37,-22.8)
SiPM 24053  (-23.27,-38.82,-22.8)
SiPM 24054  (-23.27,-23.27,-22.8)
SiPM 24055  (-23.27,-7.72,-22.8)
SiPM 24056  (-7.72,-116.57,-22.8)
SiPM 24057  (-7.72,-101.02,-22.8)
SiPM 24058  (-7.72,-85.47,-22.8)
SiPM 24059  (-7.72,-69.92,-22.8)
SiPM 24060  (-7.72,-54.37,-22.8)
SiPM 24061  (-7.72,-38.82,-22.8)
SiPM 24062  (-7.72,-23.27,-22.8)
SiPM 24063  (-7.72,-7.72,-22.8)
SiPM 25000  (-116.57,7.83,-22.8)
SiPM 25001  (-116.57,23.38,-22.8)
SiPM 25002  (-116.57,38.93,-22.8)
SiPM 25003  (-116.57,54.48,-22.8)
SiPM 25004  (-116.57,70.03,-22.8)
SiPM 25005  (-116.57,85.58,-22.8)
SiPM 25006  (-116.57,101.13,-22.8)
SiPM 25007  (-116.57,116.68,-22.8)
SiPM 25008  (-101.02,7.83,-22.8)
SiPM 25009  (-101.02,23.38,-22.8)
SiPM 25010  (-101.02,38.93,-22.8)
SiPM 25011  (-101.02,54.48,-22.8)
SiPM 25012  (-101.02,70.03,-22.8)
SiPM 25013  (-101.02,85.58,-22.8)
SiPM 25014  (-101.02,101.13,-22.8)
SiPM 25015  (-101.02,116.68,-22.8)
SiPM 25016  (-85.47,7.83,-22.8)
SiPM 25017  (-85.47,23.38,-22.8)
SiPM 25018  (-85.47,38.93,-22.8)
SiPM 25019  (-85.47,54.48,-22.8)
SiPM 25020  (-85.47,70.03,-22.8)
SiPM 25021  (-85.47,85.58,-22.8)
SiPM 25022  (-85.47,101.13,-22.8)
SiPM 25023  (-85.47,116.68,-22.8)
SiPM 25024  (-69.92,7.83,-22.8)
SiPM 25025  (-69.92,23.38,-22.8)
SiPM 25026  (-69.92,38.93,-22.8)
SiPM 25027  (-69.92,54.48,-22.8)
SiPM 25028  (-69.92,70.03,-22.8)
SiPM 25029  (-69.92,85.58,-22.8)
SiPM 25030  (-69.92,101.13,-22.8)
SiPM 25031  (-69.92,116.68,-22.8)
SiPM 25032  (-54.37,7.83,-22.8)
SiPM 25033  (-54.37,23.38,-22.8)
SiPM 25034  (-54.37,38.93,-22.8)
SiPM 25035  (-54.37,54.48,-22.8)
SiPM 25036  (-54.37,70.03,-22.8)
SiPM 25037  (-54.37,85.58,-22.8)
SiPM 25038  (-54.37,101.13,-22.8)
SiPM 25039  (-54.37,116.68,-22.8)
SiPM 25040  (-38.82,7.83,-22.8)
SiPM 25041  (-38.82,23.38,-22.8)
SiPM 25042  (-38.82,38.93,-22.8)
SiPM 25043  (-38.82,54.48,-22.8)
SiPM 25044  (-38.82,70.03,-22.8)
SiPM 25045  (-38.82,85.58,-22.8)
SiPM 25046  (-38.82,101.13,-22.8)
SiPM 25047  (-38.82,116.68,-22.8)
SiPM 25048  (-23.27,7.83,-22.8)
SiPM 25049  (-23.27,23.38,-22.8)
SiPM 25050  (-23.27,38.93,-22.8)
SiPM 25051  (-23.27,54.48,-22.8)
SiPM 25052  (-23.27,70.03,-22.8)
SiPM 25053  (-23.27,85.58,-22.8)
SiPM 25054  (-23.27,101.13,-22.8)
SiPM 25055  (-23.27,116.68,-22.8)
SiPM 25056  (-7.72,7.83,-22.8)
SiPM 25057  (-7.72,23.38,-22.8)
SiPM 25058  (-7.72,38.93,-22.8)
SiPM 25059  (-7.72,54.48,-22.8)
SiPM 25060  (-7.72,70.03,-22.8)
SiPM 25061  (-7.72,85.58,-22.8)
SiPM 25062  (-7.72,101.13,-22.8)
SiPM 25063  (-7.72,116.68,-22.8)
SiPM 26000  (-116.57,132.23,-22.8)
SiPM 26001  (-116.57,147.78,-22.8)
SiPM 26002  (-116.57,163.33,-22.8)
SiPM 26003  (-116.57,178.88,-22.8)
SiPM 26004  (-116.57,194.43,-22.8)
SiPM 26005  (-116.57,209.98,-22.8)
SiPM 26006  (-116.57,225.53,-22.8)
SiPM 26007  (-116.57,241.08,-22.8)
SiPM 26008  (-101.02,132.23,-22.8)
SiPM 26009  (-101.02,147.78,-22.8)
SiPM 26010  (-101.02,163.33,-22.8)
SiPM 26011  (-101.02,178.88,-22.8)
SiPM 26012  (-101.02,194.43,-22.8)
SiPM 26013  (-101.02,209.98,-22.8)
SiPM 26014  (-101.02,225.53,-22.8)
SiPM 26015  (-101.02,241.08,-22.8)
SiPM 26016  (-85.47,132.23,-22.8)
SiPM 26017  (-85.47,147.78,-22.8)
SiPM 26018  (-85.47,163.33,-22.8)
SiPM 26019  (-85.47,178.88,-22.8)
SiPM 26020  (-85.47,194.43,-22.8)
SiPM 26021  (-85.47,209.98,-22.8)
SiPM 26022  (-85.47,225.53,-22.8)
SiPM 26023  (-85.47,241.08,-22.8)
SiPM 26024  (-69.92,132.23,-22.8)
SiPM 26025  (-69.92,147.78,-22.8)
SiPM 26026  (-69.92,163.33,-22.8)
SiPM 26027  (-69.92,178.88,-22.8)
SiPM 26028  (-69.92,194.43,-22.8)
SiPM 26029  (-69.92,209.98,-22.8)
SiPM 26030  (-69.92,225.53,-22.8)
SiPM 26031  (-69.92,241.08,-22.8)
SiPM 26032  (-54.37,132.23,-22.8)
SiPM 26033  (-54.37,147.78,-22.8)
SiPM 26034  (-54.37,163.33,-22.8)
SiPM 26035  (-54.37,178.88,-22.8)
SiPM 26036  (-54.37,194.43,-22.8)
SiPM 26037  (-54.37,209.98,-22.8)
SiPM 26038  (-54.37,225.53,-22.8)
SiPM 26039  (-54.37,241.08,-22.8)
SiPM 26040  (-38.82,132.23,-22.8)
SiPM 26041  (-38.82,147.78,-22.8)
SiPM 26042  (-38.82,163.33,-22.8)
SiPM 26043  (-38.82,178.88,-22.8)
SiPM 26044  (-38.82,194.43,-22.8)
SiPM 26045  (-38.82,209.98,-22.8)
SiPM 26046  (-38.82,225.53,-22.8)
SiPM 26047  (-38.82,241.08,-22.8)
SiPM 26048  (-23.27,132.23,-22.8)
SiPM 26049  (-23.27,147.78,-22.8)
SiPM 26050  (-23.27,163.33,-22.8)
SiPM 26051  (-23.27,178.88,-22.8)
SiPM 26052  (-23.27,194.43,-22.8)
SiPM 26053  (-23.27,209.98,-22.8)
SiPM 26054  (-23.27,225.53,-22.8)
SiPM 26055  (-23.27,241.08,-22.8)
SiPM 26056  (-7.72,132.23,-22.8)
SiPM 26057  (-7.72,147.78,-22.8)
SiPM 26058  (-7.72,163.33,-22.8)
SiPM 26059  (-7.72,178.88,-22.8)
SiPM 26060  (-7.72,194.43,-22.8)
SiPM 26061  (-7.72,209.98,-22.8)
